Vehicle ID,motor_cycle,truck_small,truck_large,bus,taxi,bicycle,scooter,pedestrian,inanimate,train,tram,vehicle_other,Driver_id
A-758576,0,0,0,1,0,0,0,0,1,0,0,1,775418
A-758577,0,0,0,0,0,0,0,0,0,0,0,0,776564
A-758578,0,0,2,0,0,0,0,0,1,0,0,1,776547
A-758579,0,0,0,0,0,0,0,0,2,0,0,2,776506
A-758580,0,0,0,1,0,0,0,0,3,0,0,0,776508
A-758581,0,0,0,0,1,0,0,0,3,0,0,0,773236
A-758582,0,0,2,0,0,0,0,0,0,0,0,0,776463
A-758583,0,0,1,0,0,0,0,0,1,0,0,0,776465
A-758584,1,0,1,0,0,0,0,0,2,0,0,0,776466
A-758585,0,0,0,0,1,0,0,0,0,0,0,0,776449
A-758586,0,0,1,0,1,0,0,0,2,0,0,0,776440
A-758587,0,0,0,0,0,0,0,0,3,0,0,1,776422
A-758588,0,0,0,0,0,1,0,0,2,0,0,0,776397
A-758589,0,0,0,0,0,0,0,1,2,0,0,1,756833
A-758590,0,0,1,0,0,0,0,0,2,0,0,0,775332
A-758591,0,0,0,0,0,0,0,0,4,0,0,0,776320
A-758592,2,0,0,0,0,0,0,0,2,0,0,0,775475
A-758593,0,0,1,0,0,0,0,0,4,0,0,0,776249
A-758594,0,0,1,0,0,0,0,1,4,0,0,1,775351
A-758595,0,0,0,0,0,2,0,0,0,0,0,1,776226
A-758596,0,0,0,1,0,0,0,0,2,0,0,0,776221
A-758597,0,0,0,0,0,0,0,0,1,0,0,2,756978
A-758598,0,0,0,0,0,0,0,0,1,1,0,0,776187
A-758599,0,0,0,1,0,0,0,1,1,0,0,0,765714
A-758600,0,0,0,0,0,0,0,0,2,0,0,0,776091
A-758601,3,0,1,0,0,0,0,0,0,0,0,0,776098
A-758602,0,0,1,0,0,0,0,1,0,0,0,1,776055
A-758603,0,0,0,0,0,0,1,0,1,0,0,0,771628
A-758604,0,0,0,0,1,1,0,0,1,0,0,0,776019
A-758605,3,0,0,0,0,0,0,0,1,0,0,0,776021
A-758606,0,0,0,1,0,0,0,0,4,0,0,0,776010
A-758607,1,0,1,0,0,0,0,0,1,0,0,0,766947
A-758608,1,0,0,0,0,0,0,1,0,0,0,1,775876
A-758609,0,0,0,0,0,2,0,0,1,0,0,0,775875
A-758610,0,0,0,1,0,1,0,0,0,0,0,1,775858
A-758611,1,0,1,0,1,0,0,0,2,0,0,0,775865
A-758612,0,0,1,0,0,0,0,0,4,0,0,1,736037
A-758613,0,0,0,0,0,0,0,0,0,1,0,0,775804
A-758614,0,0,0,0,0,0,0,1,1,0,0,1,775782
A-758615,0,0,1,0,0,2,0,0,1,0,0,0,766808
A-758616,6,0,0,0,0,0,0,0,1,0,0,0,775726
A-758617,0,0,0,1,1,0,0,0,0,0,0,1,775490
A-758618,1,0,0,0,0,0,0,0,0,0,0,0,775712
A-758619,0,0,1,0,0,0,0,0,0,0,0,1,775705
A-758620,0,0,0,0,0,0,0,0,4,0,0,0,775663
A-758621,0,0,0,0,0,0,0,0,3,0,0,0,775294
A-758622,0,0,0,1,0,0,0,0,3,0,0,0,775658
A-758623,0,0,0,0,0,0,0,0,2,0,0,1,775656
A-758624,0,0,1,0,1,0,0,0,1,0,0,0,770112
A-758625,0,0,0,1,0,0,0,0,1,0,0,0,775634
A-758626,0,0,0,0,0,0,0,0,1,1,0,1,770450
A-758627,0,0,0,1,0,0,0,0,3,0,0,0,775614
A-758628,0,0,0,0,0,0,1,0,2,0,0,0,775551
A-758629,0,0,0,0,0,0,0,0,2,1,0,0,771795
A-758630,0,0,0,0,0,0,0,0,1,1,0,1,774171
A-758631,0,0,0,1,0,0,0,0,3,0,0,0,775529
A-758632,0,0,0,0,1,0,0,1,0,0,0,1,775502
A-758633,0,0,0,0,0,1,0,0,3,0,0,1,775469
A-758634,0,0,0,0,0,0,0,0,1,0,0,2,775453
A-758635,0,0,0,1,0,0,0,0,0,0,0,2,775434
A-758636,0,0,0,0,0,1,0,0,1,0,0,1,775442
A-758637,2,0,0,0,0,0,0,0,1,0,0,0,775432
A-758638,0,0,0,0,0,0,0,0,2,0,0,0,775416
A-758639,1,0,0,0,0,0,0,0,0,0,0,1,775378
A-758640,0,0,0,2,0,1,0,0,0,0,0,0,775360
A-758641,0,0,0,0,0,0,0,0,3,0,0,0,770095
A-758642,0,0,0,0,0,0,0,0,0,0,0,1,775331
A-758643,0,0,0,2,0,0,0,0,1,0,0,0,774733
A-758644,0,0,0,0,0,0,0,1,2,0,0,1,775231
A-758645,0,0,0,0,1,0,0,0,1,0,0,0,775233
A-758646,0,0,1,0,0,0,0,1,3,0,0,0,775201
A-758647,1,0,0,0,0,0,0,1,1,0,0,0,775213
A-758648,0,0,1,0,0,0,0,1,0,0,0,1,773995
A-758649,1,0,1,0,0,0,0,0,0,0,0,0,775175
A-758650,0,0,1,0,0,0,0,0,2,0,0,0,773868
A-758651,0,0,2,0,0,0,0,0,4,0,0,0,771503
A-758652,0,0,0,1,0,0,0,1,0,0,0,0,774770
A-758653,0,0,0,0,0,0,0,1,0,0,0,2,775046
A-758654,0,0,0,0,0,1,0,1,1,0,0,0,775126
A-758655,0,0,0,0,0,0,1,0,1,0,0,0,775125
A-758656,0,0,1,0,0,0,0,1,1,0,0,1,773909
A-758657,0,0,0,0,0,0,1,0,4,0,0,0,775127
A-758658,1,0,0,0,1,0,0,0,1,0,0,0,774286
A-758659,0,0,0,0,0,0,0,0,0,0,0,0,774816
A-758660,0,0,0,1,0,0,1,0,0,0,0,1,775086
A-758661,0,0,2,0,0,0,0,1,0,0,0,0,775051
A-758662,0,0,0,0,0,0,1,0,0,1,0,0,762932
A-758663,0,0,1,0,0,0,0,0,1,0,0,0,774888
A-758664,0,0,0,0,1,0,0,0,4,0,0,0,774199
A-758665,0,0,0,0,0,0,0,0,2,0,0,0,775010
A-758666,0,0,1,0,0,0,0,0,1,1,0,0,775020
A-758667,0,0,0,1,0,0,0,0,0,0,0,1,774931
A-758668,1,0,0,0,0,0,0,0,1,0,0,1,774984
A-758669,0,0,1,0,0,0,0,0,2,0,0,1,774919
A-758670,0,0,0,0,0,0,0,0,0,0,0,4,772287
A-758671,0,0,1,0,0,0,0,0,1,0,0,0,774964
A-758672,0,0,0,1,0,0,0,1,0,0,0,1,774957
A-758673,0,0,1,0,0,0,0,0,2,0,0,0,772043
A-758674,0,0,1,0,0,0,0,0,1,0,0,0,774884
A-758675,1,0,0,0,0,0,0,2,0,0,0,0,774869
A-758676,0,0,1,1,1,0,0,0,0,0,0,0,772251
A-758677,0,0,0,1,0,0,0,0,0,0,0,2,771894
A-758678,0,0,1,1,0,0,0,0,1,0,0,0,774836
A-758679,1,0,0,0,0,0,0,0,1,0,0,0,774817
A-758680,0,0,1,0,0,0,0,0,3,0,0,1,709890
A-758681,0,0,0,0,1,0,0,0,2,0,0,1,774758
A-758682,0,0,0,0,0,0,0,1,1,0,0,1,774155
A-758683,1,0,0,1,0,0,0,0,0,0,0,1,766961
A-758684,0,0,1,0,0,0,0,0,0,0,0,1,774664
A-758685,0,0,0,0,0,0,0,0,5,0,0,1,774683
A-758686,0,0,1,0,0,0,0,1,1,0,0,1,774663
A-758687,0,0,0,0,0,0,0,0,6,0,0,0,772715
A-758688,0,0,0,0,0,0,0,0,1,0,0,1,774612
A-758689,0,0,2,0,0,0,0,0,2,0,0,0,774632
A-758690,0,0,1,0,0,0,0,0,1,0,0,0,774609
A-758691,0,0,0,0,0,1,0,0,3,0,0,0,774449
A-758692,0,0,0,2,0,0,0,0,2,0,0,0,774573
A-758693,0,0,0,0,1,0,0,0,4,0,0,0,774533
A-758694,0,0,0,0,0,0,0,0,2,0,0,1,774536
A-758695,0,0,2,0,0,0,0,0,1,0,0,1,774455
A-758696,0,0,0,0,0,0,0,0,5,0,0,0,774453
A-758697,0,0,3,0,0,0,0,0,4,0,0,0,774484
A-758698,0,0,0,0,0,0,0,0,1,0,0,2,773935
A-758699,0,0,0,0,0,0,0,0,4,0,0,1,773732
A-758700,0,0,0,1,0,0,0,0,1,0,0,1,774458
A-758701,0,0,0,0,3,0,0,0,3,0,0,0,774454
A-758702,1,0,0,0,0,0,0,1,0,0,0,0,774432
A-758703,0,0,0,0,0,0,0,0,1,0,0,0,774426
A-758704,0,0,0,0,0,0,0,0,0,0,0,0,769691
A-758705,0,0,0,0,0,0,0,0,0,0,0,0,774428
A-758706,0,0,2,0,0,0,0,0,3,0,0,0,774416
A-758707,0,0,0,0,0,0,0,2,0,0,0,1,774408
A-758708,0,0,1,0,0,0,0,0,5,0,0,0,774336
A-758709,0,0,0,1,0,0,0,0,5,0,0,0,774055
A-758710,0,0,0,0,0,0,0,0,1,0,0,1,774318
A-758711,0,0,0,0,0,0,0,0,0,0,0,1,774290
A-758712,0,0,0,0,0,0,0,0,3,0,0,0,774295
A-758713,0,0,0,0,0,0,0,1,0,0,0,0,772732
A-758714,0,0,0,0,0,0,0,0,5,0,0,0,774265
A-758715,0,0,1,0,0,0,0,0,0,0,0,2,762032
A-758716,1,0,0,0,1,0,0,0,0,0,0,1,774258
A-758717,0,0,0,0,1,0,0,0,0,0,0,0,774260
A-758718,0,0,0,0,0,0,0,0,1,0,0,0,774252
A-758719,0,0,0,0,0,0,0,0,1,0,0,1,774230
A-758720,0,0,0,0,0,0,0,0,1,0,0,0,774216
A-758721,0,0,0,0,0,0,0,0,2,0,0,0,774182
A-758722,0,0,0,0,0,0,0,0,3,0,0,0,774207
A-758723,0,0,0,0,0,0,0,0,2,0,0,0,773926
A-758724,0,0,0,0,0,0,0,0,1,0,0,0,774142
A-758725,0,0,1,0,0,0,0,0,0,0,0,0,774039
A-758726,0,0,0,0,0,0,0,0,0,0,0,0,774077
A-758727,0,0,0,0,0,0,1,0,1,0,0,0,772705
A-758728,0,0,0,0,0,0,0,0,3,0,0,0,774066
A-758729,0,0,0,0,0,0,0,0,0,0,0,1,774063
A-758730,0,0,2,0,0,0,0,0,0,0,0,0,774013
A-758731,0,0,1,0,0,0,0,1,2,0,0,0,773223
A-758732,0,0,2,0,0,0,0,0,0,0,0,0,771972
A-758733,1,0,0,0,0,0,0,0,1,0,0,0,773949
A-758734,0,0,0,0,0,0,0,0,2,0,0,0,773911
A-758735,0,0,0,0,0,0,0,0,0,0,0,2,773438
A-758736,0,0,0,1,1,0,0,1,1,0,0,0,773883
A-758737,0,0,1,0,0,0,0,1,1,0,0,0,773835
A-758738,0,0,0,0,0,1,0,0,1,0,0,0,773834
A-758739,0,0,3,0,0,0,0,0,2,0,0,0,773833
A-758740,0,0,0,1,0,0,0,0,1,0,0,0,772186
A-758741,0,0,0,0,0,0,0,0,1,0,0,0,773787
A-758742,0,0,0,0,0,2,0,0,0,0,0,2,773791
A-758743,0,0,0,0,0,0,0,0,0,0,0,1,769618
A-758744,0,0,0,0,0,0,0,0,0,0,0,0,763640
A-758745,0,0,0,0,0,0,0,0,3,0,0,0,703702
A-758746,1,0,0,1,0,0,0,0,0,0,0,0,773654
A-758747,0,0,1,0,0,0,0,0,1,0,0,0,773649
A-758748,0,0,0,0,1,0,0,1,1,0,0,0,773619
A-758749,1,0,0,0,0,0,0,1,2,0,0,0,772157
A-758750,0,0,0,0,0,0,0,0,0,0,0,1,771296
A-758751,0,0,0,0,0,0,0,1,0,0,0,0,773550
A-758752,0,0,0,0,0,0,0,0,2,1,0,1,772924
A-758753,0,0,0,0,0,0,0,1,4,0,0,0,773533
A-758754,0,0,0,0,0,0,0,1,1,0,0,0,771900
A-758755,0,0,1,0,0,0,0,0,3,0,0,1,773414
A-758756,0,0,0,0,0,0,0,0,1,1,0,0,773362
A-758757,0,0,0,0,0,0,0,1,3,0,0,1,773354
A-758758,0,0,0,0,0,0,0,1,1,0,0,0,773247
A-758759,0,0,0,0,0,0,0,0,3,0,0,1,773300
A-758760,0,0,0,0,0,1,0,0,0,0,0,1,773298
A-758761,0,0,0,0,0,0,0,0,4,0,0,0,773009
A-758762,0,0,1,0,0,0,0,0,0,0,0,0,773278
A-758763,0,0,0,0,0,0,0,1,1,0,0,0,773225
A-758764,0,0,0,0,0,0,0,1,0,0,0,1,773235
A-758765,0,0,0,0,0,0,0,0,6,0,0,0,773117
A-758766,1,0,0,0,0,0,0,0,0,0,0,0,772803
A-758767,0,0,1,0,0,0,0,0,3,0,0,0,773119
A-758768,0,0,1,0,0,0,0,0,4,0,0,0,773111
A-758769,0,0,0,0,0,0,0,0,0,0,0,0,773092
A-758770,0,0,0,1,0,0,0,0,1,0,0,0,773040
A-758771,0,0,0,1,0,0,0,0,0,0,0,0,772458
A-758772,0,0,2,0,0,0,0,0,0,0,0,0,761049
A-758773,0,0,1,0,0,0,0,0,1,0,0,0,772928
A-758774,0,0,1,0,1,0,0,0,2,0,0,0,772684
A-758775,0,0,0,0,1,0,0,0,0,0,0,1,772430
A-758776,0,0,0,0,0,0,0,0,1,0,0,0,772725
A-758777,0,0,1,0,1,0,0,0,0,0,0,0,772910
A-758778,0,0,1,1,0,0,0,0,0,0,0,0,772883
A-758779,0,0,1,0,0,0,0,0,2,0,0,0,772890
A-758780,0,0,0,0,2,0,0,0,0,0,0,0,772507
A-758781,0,0,0,0,0,0,0,0,4,0,0,0,772821
A-758782,0,0,0,0,0,0,0,0,2,0,0,1,772827
A-758783,0,0,0,1,0,0,0,0,2,0,0,0,772816
A-758784,0,0,0,0,0,0,0,1,0,0,0,1,770068
A-758785,0,0,0,2,0,0,0,0,1,0,0,1,772807
A-758786,0,0,1,0,0,0,0,0,0,0,0,3,753482
A-758787,0,0,0,0,0,0,0,0,2,0,0,0,772794
A-758788,0,0,2,1,0,0,0,0,1,0,0,0,772690
A-758789,0,0,0,1,0,0,0,0,1,0,0,0,772788
A-758790,0,0,0,0,0,0,0,0,2,1,0,0,772786
A-758791,0,0,1,0,0,0,0,0,3,0,0,0,772787
A-758792,0,0,1,0,0,0,0,0,0,0,0,0,772782
A-758793,0,0,0,0,0,0,0,0,3,0,0,0,772775
A-758794,0,0,0,0,0,0,0,0,2,0,0,0,769636
A-758795,0,0,0,0,0,0,0,0,5,0,0,0,772722
A-758796,0,0,0,0,0,0,0,0,0,0,0,0,772704
A-758797,0,0,1,0,0,0,0,0,1,0,0,0,772701
A-758798,0,0,0,0,0,1,0,0,2,0,0,0,772702
A-758799,0,0,0,0,0,0,0,0,3,0,0,0,772682
A-758800,0,0,1,0,0,0,1,0,0,0,0,0,772694
A-758801,0,0,3,0,0,0,0,0,0,0,0,1,772189
A-758802,0,0,0,1,0,0,0,0,0,0,0,0,772651
A-758803,0,0,0,0,0,0,0,0,0,0,0,0,771076
A-758804,0,0,2,0,0,0,0,1,0,0,0,1,772370
A-758805,0,0,0,0,0,0,0,1,1,0,0,1,772608
A-758806,0,0,1,0,0,0,0,0,0,0,0,0,772597
A-758807,0,0,0,0,0,0,0,0,0,0,0,0,772603
A-758808,0,0,0,0,1,0,0,1,0,0,0,0,772558
A-758809,0,0,0,0,0,0,0,0,0,0,0,1,772054
A-758810,0,0,0,0,0,0,0,0,2,0,0,2,602583
A-758811,0,0,1,0,0,0,0,0,4,0,0,0,772516
A-758812,0,0,1,0,0,0,0,0,0,0,0,0,772326
A-758813,0,0,0,0,0,0,0,1,2,0,0,0,768465
A-758814,0,0,0,1,0,0,0,1,0,0,0,0,772392
A-758815,1,0,1,0,0,0,0,0,0,0,0,0,772361
A-758816,0,0,0,0,1,0,0,0,0,0,0,0,772405
A-758817,0,0,1,0,0,0,0,0,1,0,0,0,771171
A-758818,0,0,0,0,0,0,0,0,0,0,0,0,772333
A-758819,0,0,0,0,2,0,0,0,0,0,0,0,772351
A-758820,0,0,0,0,1,0,0,0,5,0,0,0,758071
A-758821,1,0,0,0,0,0,0,0,1,0,0,0,772330
A-758822,0,0,1,0,0,0,0,1,2,0,0,0,772296
A-758823,0,0,0,0,0,0,0,0,3,0,0,0,772288
A-758824,0,0,0,1,0,0,0,0,3,0,0,0,772290
A-758825,2,0,1,0,0,0,0,0,1,0,0,0,772265
A-758826,1,0,0,0,0,0,0,0,0,0,0,1,772289
A-758827,0,0,0,0,0,0,0,0,6,0,0,0,756890
A-758828,0,0,0,0,0,0,0,0,1,0,0,1,772268
A-758829,0,0,1,0,0,0,0,0,2,0,0,0,764338
A-758830,0,0,0,0,0,0,0,0,3,0,0,0,750608
A-758831,0,0,0,0,1,0,0,0,3,0,0,0,772226
A-758832,2,0,0,0,0,0,0,0,3,0,0,0,772199
A-758833,0,0,0,0,1,0,0,0,1,0,0,1,772158
A-758834,0,0,0,0,0,0,0,0,4,0,0,1,772112
A-758835,1,0,0,0,0,0,0,0,2,0,0,0,772058
A-758836,3,0,0,0,0,0,0,0,0,0,0,0,771526
A-758837,0,0,1,0,0,0,0,0,1,0,0,1,772020
A-758838,0,0,0,0,0,0,0,0,7,0,0,0,772013
A-758839,0,0,1,0,0,1,0,0,1,0,0,0,707368
A-758840,0,0,0,0,0,1,0,0,1,0,0,0,771997
A-758841,0,0,0,0,0,0,0,0,7,0,0,0,771984
A-758842,0,0,1,0,1,0,0,0,1,0,0,0,749765
A-758843,0,0,0,0,0,1,0,0,3,0,0,0,771899
A-758844,0,0,1,1,0,1,0,0,1,0,0,0,771896
A-758845,0,0,0,0,0,0,0,0,5,0,0,0,766245
A-758846,0,0,0,0,0,0,0,1,3,0,0,0,770998
A-758847,0,0,1,0,0,0,0,0,0,0,0,1,760823
A-758848,5,0,0,0,0,0,0,0,2,0,0,0,771280
A-758849,0,0,0,0,0,0,0,1,1,0,0,1,771820
A-758850,0,0,0,0,0,0,0,0,2,0,0,1,771835
A-758851,0,0,0,0,0,0,0,0,0,0,0,1,770836
A-758852,0,0,0,1,0,0,0,0,0,0,0,0,771812
A-758853,1,0,0,1,0,0,0,0,1,0,0,0,770260
A-758854,0,0,2,0,0,0,0,0,1,0,0,0,771779
A-758855,0,0,0,0,1,0,0,0,0,1,0,0,771161
A-758856,0,0,1,0,0,0,0,0,4,0,0,0,765661
A-758857,0,0,0,0,1,0,0,0,2,0,0,1,771753
A-758858,0,0,0,0,1,0,0,0,2,0,0,0,771730
A-758859,0,0,2,0,0,0,0,1,0,0,0,0,771711
A-758860,0,0,2,0,0,0,0,0,2,0,0,0,771695
A-758861,0,0,1,0,0,0,0,0,0,0,0,0,770407
A-758862,0,0,1,0,1,0,0,0,0,0,0,0,771612
A-758863,0,0,0,0,0,0,0,0,1,0,0,0,771620
A-758864,0,0,0,0,0,0,0,0,2,0,0,0,766379
A-758865,0,0,0,0,0,0,0,0,1,0,0,3,771337
A-758866,0,0,0,0,0,0,1,1,0,0,0,1,770901
A-758867,0,0,0,2,0,0,0,0,1,0,0,0,771560
A-758868,0,0,0,0,0,0,0,0,1,0,0,0,771564
A-758869,0,0,0,1,1,0,0,0,2,0,0,0,771545
A-758870,0,0,0,0,1,0,0,0,2,0,0,1,768911
A-758871,1,0,0,0,0,0,0,0,1,0,0,1,771531
A-758872,0,0,1,0,0,0,0,0,1,0,0,0,771528
A-758873,0,0,0,0,0,0,0,0,0,0,0,0,771120
A-758874,0,0,0,1,1,0,0,0,0,0,0,0,771518
A-758875,0,0,0,0,0,0,0,0,5,0,0,0,771516
A-758876,0,0,0,0,0,0,0,0,0,0,0,0,771517
A-758877,0,0,0,0,0,1,0,0,1,0,0,0,769906
A-758878,0,0,1,1,0,0,0,0,3,0,0,0,771489
A-758879,0,0,0,1,0,0,0,0,0,0,0,1,771377
A-758880,0,0,1,0,1,0,0,0,0,0,0,0,771460
A-758881,0,0,0,0,0,0,1,0,2,0,0,0,771466
A-758882,0,0,1,0,0,0,0,0,3,0,0,0,771328
A-758883,0,0,1,0,1,0,0,0,1,0,0,3,771439
A-758884,0,0,0,0,0,0,0,0,1,1,0,0,771451
A-758885,0,0,1,0,0,0,0,1,1,0,0,0,771415
A-758886,0,0,1,0,0,0,0,0,1,0,0,0,771413
A-758887,0,0,1,0,0,0,0,0,1,0,0,1,771410
A-758888,0,0,0,0,1,0,0,0,3,0,0,0,771406
A-758889,0,0,0,0,0,0,0,0,2,0,0,0,769763
A-758890,0,0,0,0,0,0,0,0,1,0,0,2,766987
A-758891,0,0,1,0,0,0,0,0,0,0,0,0,771318
A-758892,0,0,1,0,0,0,0,0,2,0,0,0,771339
A-758893,0,0,0,0,0,0,0,0,3,0,0,1,756041
A-758894,0,0,0,0,0,1,0,0,0,0,0,1,771322
A-758895,0,0,1,1,0,0,0,0,2,0,0,0,771315
A-758896,0,0,0,0,0,2,0,0,2,0,0,0,758928
A-758897,0,0,0,0,0,0,1,0,0,0,0,0,771312
A-758898,0,0,0,0,1,0,0,0,0,0,0,0,771304
A-758899,0,0,0,0,0,0,0,0,0,0,0,4,771298
A-758900,1,0,0,0,0,1,0,0,1,0,0,0,771287
A-758901,0,0,1,0,0,0,0,0,5,0,0,0,771203
A-758902,0,0,1,0,0,0,0,0,6,0,0,0,771199
A-758903,1,0,0,0,0,0,0,0,2,0,0,0,770799
A-758904,0,0,0,0,0,2,1,0,0,0,0,0,771082
A-758905,0,0,0,0,1,0,0,0,1,0,0,0,770058
A-758906,0,0,5,0,0,0,0,0,0,0,0,0,771105
A-758907,0,0,0,0,2,1,0,0,0,0,0,0,750620
A-758908,1,0,0,0,0,0,0,0,1,1,0,0,770757
A-758909,0,0,0,0,0,0,0,0,2,1,0,0,750889
A-758910,1,0,0,1,0,0,0,0,1,0,0,0,770091
A-758911,0,0,0,0,0,0,0,0,2,0,0,0,770980
A-758912,0,0,0,1,0,0,0,0,1,0,0,0,770913
A-758913,0,0,1,0,0,0,0,0,1,0,0,2,737936
A-758914,0,0,0,0,0,0,0,0,0,0,0,0,770949
A-758915,1,0,0,0,0,0,0,0,0,0,0,0,758995
A-758916,0,0,0,0,0,1,0,0,0,0,0,0,750390
A-758917,0,0,0,0,0,0,0,0,2,0,0,1,770922
A-758918,0,0,3,0,0,0,0,0,1,0,0,0,770921
A-758919,0,0,0,0,0,0,0,0,3,0,0,0,769831
A-758920,0,0,1,0,0,0,0,0,3,0,0,0,770892
A-758921,0,0,0,1,0,0,0,0,2,0,0,0,754673
A-758922,0,0,0,0,0,0,0,0,4,0,0,1,770888
A-758923,0,0,0,0,0,0,0,0,3,0,0,0,770872
A-758924,0,0,1,0,0,0,0,0,2,0,0,0,770865
A-758925,0,0,0,0,0,0,0,0,1,0,0,0,770849
A-758926,0,0,0,0,0,0,0,0,0,1,0,1,770841
A-758927,0,0,0,0,0,0,0,0,4,0,0,0,770819
A-758928,0,0,1,0,0,0,0,0,3,0,0,0,752205
A-758929,0,0,0,0,1,0,0,0,3,0,0,0,770806
A-758930,0,0,0,0,0,0,0,0,1,0,0,1,765676
A-758931,0,0,0,1,0,0,0,0,2,0,0,0,770783
A-758932,0,0,0,0,0,0,0,0,1,0,0,0,770773
A-758933,0,0,0,0,0,0,0,1,0,1,0,0,770659
A-758934,0,0,0,0,1,1,0,0,0,0,0,0,770747
A-758935,0,0,0,0,0,0,0,0,3,0,0,1,770743
A-758936,0,0,0,0,0,0,0,0,4,0,0,0,770716
A-758937,0,0,0,0,0,0,0,0,0,0,0,2,770669
A-758938,0,0,1,1,0,0,0,1,2,0,0,0,770645
A-758939,0,0,0,1,0,0,0,1,2,0,0,1,770618
A-758940,0,0,1,1,0,0,0,0,1,0,0,0,770528
A-758941,0,0,0,0,0,0,0,1,2,0,0,0,770520
A-758942,0,0,0,0,0,0,0,0,0,0,0,2,770503
A-758943,0,0,0,0,0,0,0,0,1,0,0,2,769704
A-758944,0,0,0,0,0,0,0,0,1,0,0,1,770357
A-758945,0,0,0,0,0,0,0,0,6,0,0,1,770284
A-758946,0,0,0,0,0,0,0,0,0,0,0,0,770137
A-758947,0,0,0,0,0,0,0,0,2,0,0,1,769716
A-758948,0,0,2,0,0,0,0,0,1,0,0,0,770214
A-758949,0,0,0,0,0,0,0,0,0,0,0,0,770155
A-758950,0,0,1,0,1,0,0,1,1,0,0,0,770177
A-758951,0,0,0,0,1,0,0,0,2,0,0,0,766151
A-758952,0,0,0,0,0,0,0,1,1,0,0,1,770139
A-758953,0,0,0,0,0,0,0,1,3,0,0,0,770159
A-758954,0,0,0,0,0,1,0,0,3,0,0,0,770143
A-758955,0,0,2,0,0,0,0,0,0,0,0,0,769604
A-758956,0,0,0,0,0,0,0,0,5,0,0,1,767988
A-758957,0,0,0,0,0,0,1,0,1,0,0,1,770105
A-758958,0,0,0,0,0,0,0,0,1,0,0,1,770080
A-758959,0,0,0,1,0,0,0,0,2,0,0,0,770060
A-758960,0,0,2,0,0,0,0,0,1,0,0,0,762082
A-758961,0,0,2,0,0,0,0,0,4,0,0,0,770031
A-758962,0,0,1,0,0,0,0,0,2,0,0,0,769189
A-758963,0,0,1,1,0,0,0,0,0,0,0,0,770036
A-758964,2,0,0,0,0,0,0,0,1,0,0,0,769217
A-758965,0,0,0,0,1,0,0,0,2,0,0,1,770000
A-758966,0,0,2,0,0,0,0,1,1,0,0,1,765994
A-758967,2,0,0,0,0,0,0,0,0,0,0,0,769973
A-758968,1,0,0,0,0,0,0,0,2,0,0,0,769964
A-758969,0,0,0,0,0,0,0,0,3,0,0,0,769930
A-758970,0,0,0,0,0,0,1,0,0,0,0,0,769892
A-758971,0,0,0,0,0,2,0,0,1,0,0,0,760124
A-758972,0,0,0,1,0,0,1,0,1,0,0,0,764106
A-758973,0,0,0,0,0,0,0,0,3,0,0,0,769867
A-758974,0,0,0,0,0,0,0,1,1,0,0,0,769744
A-758975,0,0,1,0,0,0,0,0,3,0,0,0,769839
A-758976,3,0,0,0,0,0,0,0,3,0,0,0,769818
A-758977,0,0,0,0,0,0,0,0,1,0,0,1,769810
A-758978,0,0,0,0,0,0,0,0,4,0,0,1,769795
A-758979,0,0,1,1,0,0,0,0,2,0,0,0,768475
A-758980,0,0,1,0,0,0,0,0,4,0,0,0,769803
A-758981,0,0,0,0,1,0,1,0,1,0,0,0,768995
A-758982,0,0,1,0,0,0,0,0,6,0,0,0,769756
A-758983,0,0,0,2,0,0,1,0,1,0,0,0,764358
A-758984,0,0,0,0,0,0,0,0,1,0,0,0,720618
A-758985,0,0,0,0,0,0,0,0,1,0,0,1,769706
A-758986,0,0,1,0,0,0,0,0,2,0,0,0,769692
A-758987,1,0,0,0,0,0,0,0,3,0,0,0,769685
A-758988,1,0,0,0,0,0,0,0,1,0,0,0,759684
A-758989,4,0,0,0,0,0,0,0,3,0,0,0,769687
A-758990,1,0,1,0,0,0,0,1,0,0,0,0,769655
A-758991,0,0,0,0,0,0,0,0,2,0,0,1,769616
A-758992,1,0,0,0,0,0,0,0,4,0,0,0,769653
A-758993,0,0,0,0,0,0,0,0,0,0,0,0,768277
A-758994,0,0,0,0,0,0,0,1,4,0,0,0,769643
A-758995,0,0,0,0,2,0,0,0,3,0,0,0,769628
A-758996,0,0,0,0,0,0,0,1,0,0,0,0,769629
A-758997,0,0,0,1,0,0,0,0,0,0,0,0,721706
A-758998,1,0,0,0,0,0,0,0,1,0,0,1,746235
A-758999,0,0,0,0,0,0,0,1,1,0,0,0,752994
A-759000,0,0,0,1,0,0,0,0,0,0,0,0,769582
A-759001,0,0,0,0,0,0,0,0,1,0,0,0,769572
A-759002,0,0,0,0,0,0,0,0,0,1,0,1,769578
A-759003,1,0,1,0,0,0,0,0,0,0,0,1,769566
A-759004,0,0,0,0,0,0,0,1,0,0,0,0,769561
A-759005,0,0,1,0,0,0,0,0,0,0,0,2,769560
A-759006,0,0,0,0,0,2,0,1,1,0,0,0,769559
A-759007,1,0,0,0,0,1,0,0,0,0,0,1,769202
A-759008,0,0,0,1,0,0,0,0,4,0,0,0,769551
A-759009,0,0,0,0,0,0,0,1,1,0,0,1,769533
A-759010,1,0,0,0,0,0,0,0,2,0,0,0,769522
